Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[999.33736079],[999.33737391],[999.33736981],[999.33736572],[999.33736162],[999.33735753],[999.33735343],[999.33734934],[999.33734524],[999.33734115],[999.33733705],[999.33733296],[999.33732886],[999.33732476],[999.33732067],[999.33731657],[999.33731248],[999.33730838],[999.33730429],[999.33730019],[999.3372961],[999.337292],[999.33728791],[999.33728381],[999.33727972],[999.33727562],[999.33727153],[999.33726743],[999.33726333],[999.33725924],[999.33725514],[999.33725105],[999.33724695],[999.33724286],[999.33723876],[999.33723467],[999.33723057],[999.33722648],[999.33722238],[999.33721829],[999.33721419],[999.3372101],[999.337206],[999.3372019],[999.33719781],[999.33719371],[999.33718962],[999.33718552],[999.33718143],[999.33717733],[999.33717324],[999.33716914],[999.33716505],[999.33716095],[999.33715686],[999.33715276],[999.33714867],[999.33714457],[999.33714047],[999.33713638]
[999.30890771],[999.30898695],[999.30898403],[999.30898111],[999.30897819],[999.30897527],[999.30897235],[999.30896942],[999.3089665],[999.30896358],[999.30896066],[999.30895774],[999.30895482],[999.30895189],[999.30894897],[999.30894605],[999.30894313],[999.30894021],[999.30893729],[999.30893436],[999.30893144],[999.30892852],[999.3089256],[999.30892268],[999.30891976],[999.30891683],[999.30891391],[999.30891099],[999.30890807],[999.30890515],[999.30890222],[999.3088993],[999.30889638],[999.30889346],[999.30889054],[999.30888762],[999.30888469],[999.30888177],[999.30887885],[999.30887593],[999.30887301],[999.30887009],[999.30886716],[999.30886424],[999.30886132],[999.3088584],[999.30885548],[999.30885256],[999.30884963],[999.30884671],[999.30884379],[999.30884087],[999.30883795],[999.30883503],[999.3088321],[999.30882918],[999.30882626],[999.30882334],[999.30882042],[999.3088175]
[999.24600219],[999.24590079],[999.24590051],[999.24590022],[999.24589993],[999.24589964],[999.24589936],[999.24589907],[999.24589878],[999.2458985],[999.24589821],[999.24589792],[999.24589763],[999.24589735],[999.24589706],[999.24589677],[999.24589648],[999.2458962],[999.24589591],[999.24589562],[999.24589533],[999.24589505],[999.24589476],[999.24589447],[999.24589418],[999.2458939],[999.24589361],[999.24589332],[999.24589304],[999.24589275],[999.24589246],[999.24589217],[999.24589189],[999.2458916],[999.24589131],[999.24589102],[999.24589074],[999.24589045],[999.24589016],[999.24588987],[999.24588959],[999.2458893],[999.24588901],[999.24588872],[999.24588844],[999.24588815],[999.24588786],[999.24588757],[999.24588729],[999.245887],[999.24588671],[999.24588643],[999.24588614],[999.24588585],[999.24588556],[999.24588528],[999.24588499],[999.2458847],[999.24588441],[999.24588413]
[999.39830945],[999.39837269],[999.39837207],[999.39837146],[999.39837084],[999.39837023],[999.39836961],[999.398369],[999.39836838],[999.39836777],[999.39836715],[999.39836654],[999.39836592],[999.39836531],[999.39836469],[999.39836408],[999.39836346],[999.39836285],[999.39836223],[999.39836162],[999.398361],[999.39836039],[999.39835977],[999.39835916],[999.39835854],[999.39835793],[999.39835731],[999.3983567],[999.39835608],[999.39835547],[999.39835485],[999.39835424],[999.39835363],[999.39835301],[999.3983524],[999.39835178],[999.39835117],[999.39835055],[999.39834994],[999.39834932],[999.39834871],[999.39834809],[999.39834748],[999.39834686],[999.39834625],[999.39834563],[999.39834502],[999.3983444],[999.39834379],[999.39834317],[999.39834256],[999.39834194],[999.39834133],[999.39834071],[999.3983401],[999.39833948],[999.39833887],[999.39833825],[999.39833764],[999.39833702]
[999.27827805],[999.27805956],[999.27805899],[999.27805842],[999.27805786],[999.27805729],[999.27805673],[999.27805616],[999.2780556],[999.27805503],[999.27805447],[999.2780539],[999.27805334],[999.27805277],[999.27805221],[999.27805164],[999.27805108],[999.27805051],[999.27804995],[999.27804938],[999.27804881],[999.27804825],[999.27804768],[999.27804712],[999.27804655],[999.27804599],[999.27804542],[999.27804486],[999.27804429],[999.27804373],[999.27804316],[999.2780426],[999.27804203],[999.27804147],[999.2780409],[999.27804034],[999.27803977],[999.2780392],[999.27803864],[999.27803807],[999.27803751],[999.27803694],[999.27803638],[999.27803581],[999.27803525],[999.27803468],[999.27803412],[999.27803355],[999.27803299],[999.27803242],[999.27803186],[999.27803129],[999.27803073],[999.27803016],[999.27802959],[999.27802903],[999.27802846],[999.2780279],[999.27802733],[999.27802677]
[999.51260703],[999.51266377],[999.51266026],[999.51265676],[999.51265325],[999.51264974],[999.51264624],[999.51264273],[999.51263923],[999.51263572],[999.51263222],[999.51262871],[999.5126252],[999.5126217],[999.51261819],[999.51261469],[999.51261118],[999.51260768],[999.51260417],[999.51260066],[999.51259716],[999.51259365],[999.51259015],[999.51258664],[999.51258313],[999.51257963],[999.51257612],[999.51257262],[999.51256911],[999.51256561],[999.5125621],[999.51255859],[999.51255509],[999.51255158],[999.51254808],[999.51254457],[999.51254107],[999.51253756],[999.51253405],[999.51253055],[999.51252704],[999.51252354],[999.51252003],[999.51251653],[999.51251302],[999.51250951],[999.51250601],[999.5125025],[999.512499],[999.51249549],[999.51249199],[999.51248848],[999.51248497],[999.51248147],[999.51247796],[999.51247446],[999.51247095],[999.51246744],[999.51246394],[999.51246043]
[999.30348682],[999.30340969],[999.30340835],[999.30340701],[999.30340567],[999.30340432],[999.30340298],[999.30340164],[999.30340029],[999.30339895],[999.30339761],[999.30339626],[999.30339492],[999.30339358],[999.30339224],[999.30339089],[999.30338955],[999.30338821],[999.30338686],[999.30338552],[999.30338418],[999.30338283],[999.30338149],[999.30338015],[999.30337881],[999.30337746],[999.30337612],[999.30337478],[999.30337343],[999.30337209],[999.30337075],[999.3033694],[999.30336806],[999.30336672],[999.30336538],[999.30336403],[999.30336269],[999.30336135],[999.30336],[999.30335866],[999.30335732],[999.30335597],[999.30335463],[999.30335329],[999.30335195],[999.3033506],[999.30334926],[999.30334792],[999.30334657],[999.30334523],[999.30334389],[999.30334254],[999.3033412],[999.30333986],[999.30333852],[999.30333717],[999.30333583],[999.30333449],[999.30333314],[999.3033318]
[999.39677075],[999.39663481],[999.39663646],[999.3966381],[999.39663975],[999.3966414],[999.39664305],[999.3966447],[999.39664634],[999.39664799],[999.39664964],[999.39665129],[999.39665293],[999.39665458],[999.39665623],[999.39665788],[999.39665953],[999.39666117],[999.39666282],[999.39666447],[999.39666612],[999.39666776],[999.39666941],[999.39667106],[999.39667271],[999.39667436],[999.396676],[999.39667765],[999.3966793],[999.39668095],[999.3966826],[999.39668424],[999.39668589],[999.39668754],[999.39668919],[999.39669083],[999.39669248],[999.39669413],[999.39669578],[999.39669743],[999.39669907],[999.39670072],[999.39670237],[999.39670402],[999.39670566],[999.39670731],[999.39670896],[999.39671061],[999.39671226],[999.3967139],[999.39671555],[999.3967172],[999.39671885],[999.39672049],[999.39672214],[999.39672379],[999.39672544],[999.39672709],[999.39672873],[999.39673038]
[999.48186246],[999.48190564],[999.48190374],[999.48190184],[999.48189994],[999.48189804],[999.48189614],[999.48189424],[999.48189234],[999.48189044],[999.48188854],[999.48188663],[999.48188473],[999.48188283],[999.48188093],[999.48187903],[999.48187713],[999.48187523],[999.48187333],[999.48187143],[999.48186953],[999.48186763],[999.48186572],[999.48186382],[999.48186192],[999.48186002],[999.48185812],[999.48185622],[999.48185432],[999.48185242],[999.48185052],[999.48184862],[999.48184672],[999.48184482],[999.48184291],[999.48184101],[999.48183911],[999.48183721],[999.48183531],[999.48183341],[999.48183151],[999.48182961],[999.48182771],[999.48182581],[999.48182391],[999.48182201],[999.4818201],[999.4818182],[999.4818163],[999.4818144],[999.4818125],[999.4818106],[999.4818087],[999.4818068],[999.4818049],[999.481803],[999.4818011],[999.48179919],[999.48179729],[999.48179539]
[999.32293643],[999.32303176],[999.32302896],[999.32302615],[999.32302335],[999.32302054],[999.32301774],[999.32301494],[999.32301213],[999.32300933],[999.32300652],[999.32300372],[999.32300091],[999.32299811],[999.3229953],[999.3229925],[999.32298969],[999.32298689],[999.32298408],[999.32298128],[999.32297847],[999.32297567],[999.32297287],[999.32297006],[999.32296726],[999.32296445],[999.32296165],[999.32295884],[999.32295604],[999.32295323],[999.32295043],[999.32294762],[999.32294482],[999.32294201],[999.32293921],[999.32293641],[999.3229336],[999.3229308],[999.32292799],[999.32292519],[999.32292238],[999.32291958],[999.32291677],[999.32291397],[999.32291116],[999.32290836],[999.32290555],[999.32290275],[999.32289994],[999.32289714],[999.32289434],[999.32289153],[999.32288873],[999.32288592],[999.32288312],[999.32288031],[999.32287751],[999.3228747],[999.3228719],[999.32286909]
[999.26120882],[999.26099541],[999.26099709],[999.26099878],[999.26100046],[999.26100214],[999.26100383],[999.26100551],[999.26100719],[999.26100888],[999.26101056],[999.26101225],[999.26101393],[999.26101561],[999.2610173],[999.26101898],[999.26102066],[999.26102235],[999.26102403],[999.26102571],[999.2610274],[999.26102908],[999.26103076],[999.26103245],[999.26103413],[999.26103582],[999.2610375],[999.26103918],[999.26104087],[999.26104255],[999.26104423],[999.26104592],[999.2610476],[999.26104928],[999.26105097],[999.26105265],[999.26105434],[999.26105602],[999.2610577],[999.26105939],[999.26106107],[999.26106275],[999.26106444],[999.26106612],[999.2610678],[999.26106949],[999.26107117],[999.26107285],[999.26107454],[999.26107622],[999.26107791],[999.26107959],[999.26108127],[999.26108296],[999.26108464],[999.26108632],[999.26108801],[999.26108969],[999.26109137],[999.26109306]
[999.51408473],[999.51409581],[999.51409299],[999.51409017],[999.51408734],[999.51408452],[999.5140817],[999.51407888],[999.51407605],[999.51407323],[999.51407041],[999.51406758],[999.51406476],[999.51406194],[999.51405912],[999.51405629],[999.51405347],[999.51405065],[999.51404783],[999.514045],[999.51404218],[999.51403936],[999.51403654],[999.51403371],[999.51403089],[999.51402807],[999.51402524],[999.51402242],[999.5140196],[999.51401678],[999.51401395],[999.51401113],[999.51400831],[999.51400549],[999.51400266],[999.51399984],[999.51399702],[999.5139942],[999.51399137],[999.51398855],[999.51398573],[999.5139829],[999.51398008],[999.51397726],[999.51397444],[999.51397161],[999.51396879],[999.51396597],[999.51396315],[999.51396032],[999.5139575],[999.51395468],[999.51395186],[999.51394903],[999.51394621],[999.51394339],[999.51394056],[999.51393774],[999.51393492],[999.5139321]
[999.36472054],[999.36477538],[999.36477354],[999.36477171],[999.36476988],[999.36476804],[999.36476621],[999.36476438],[999.36476255],[999.36476071],[999.36475888],[999.36475705],[999.36475521],[999.36475338],[999.36475155],[999.36474971],[999.36474788],[999.36474605],[999.36474421],[999.36474238],[999.36474055],[999.36473872],[999.36473688],[999.36473505],[999.36473322],[999.36473138],[999.36472955],[999.36472772],[999.36472588],[999.36472405],[999.36472222],[999.36472038],[999.36471855],[999.36471672],[999.36471489],[999.36471305],[999.36471122],[999.36470939],[999.36470755],[999.36470572],[999.36470389],[999.36470205],[999.36470022],[999.36469839],[999.36469655],[999.36469472],[999.36469289],[999.36469106],[999.36468922],[999.36468739],[999.36468556],[999.36468372],[999.36468189],[999.36468006],[999.36467822],[999.36467639],[999.36467456],[999.36467272],[999.36467089],[999.36466906]
[999.31282683],[999.31299823],[999.3129991],[999.31299997],[999.31300084],[999.31300171],[999.31300258],[999.31300345],[999.31300431],[999.31300518],[999.31300605],[999.31300692],[999.31300779],[999.31300866],[999.31300953],[999.3130104],[999.31301126],[999.31301213],[999.313013],[999.31301387],[999.31301474],[999.31301561],[999.31301648],[999.31301735],[999.31301822],[999.31301908],[999.31301995],[999.31302082],[999.31302169],[999.31302256],[999.31302343],[999.3130243],[999.31302517],[999.31302603],[999.3130269],[999.31302777],[999.31302864],[999.31302951],[999.31303038],[999.31303125],[999.31303212],[999.31303299],[999.31303385],[999.31303472],[999.31303559],[999.31303646],[999.31303733],[999.3130382],[999.31303907],[999.31303994],[999.31304081],[999.31304167],[999.31304254],[999.31304341],[999.31304428],[999.31304515],[999.31304602],[999.31304689],[999.31304776],[999.31304862]
[999.20616521],[999.20624047],[999.20622144],[999.2062024],[999.20618336],[999.20616433],[999.20614529],[999.20612626],[999.20610722],[999.20608819],[999.20606915],[999.20605012],[999.20603108],[999.20601205],[999.20599301],[999.20597397],[999.20595494],[999.2059359],[999.20591687],[999.20589783],[999.2058788],[999.20585976],[999.20584073],[999.20582169],[999.20580266],[999.20578362],[999.20576458],[999.20574555],[999.20572651],[999.20570748],[999.20568844],[999.20566941],[999.20565037],[999.20563134],[999.2056123],[999.20559326],[999.20557423],[999.20555519],[999.20553616],[999.20551712],[999.20549809],[999.20547905],[999.20546002],[999.20544098],[999.20542195],[999.20540291],[999.20538387],[999.20536484],[999.2053458],[999.20532677],[999.20530773],[999.2052887],[999.20526966],[999.20525063],[999.20523159],[999.20521256],[999.20519352],[999.20517448],[999.20515545],[999.20513641]
[999.22546154],[999.22524276],[999.22523492],[999.22522708],[999.22521924],[999.2252114],[999.22520356],[999.22519572],[999.22518788],[999.22518004],[999.2251722],[999.22516436],[999.22515652],[999.22514868],[999.22514084],[999.22513301],[999.22512517],[999.22511733],[999.22510949],[999.22510165],[999.22509381],[999.22508597],[999.22507813],[999.22507029],[999.22506245],[999.22505461],[999.22504677],[999.22503893],[999.22503109],[999.22502326],[999.22501542],[999.22500758],[999.22499974],[999.2249919],[999.22498406],[999.22497622],[999.22496838],[999.22496054],[999.2249527],[999.22494486],[999.22493702],[999.22492918],[999.22492134],[999.22491351],[999.22490567],[999.22489783],[999.22488999],[999.22488215],[999.22487431],[999.22486647],[999.22485863],[999.22485079],[999.22484295],[999.22483511],[999.22482727],[999.22481943],[999.22481159],[999.22480376],[999.22479592],[999.22478808]
[999.50013344],[999.50008044],[999.50008149],[999.50008253],[999.50008358],[999.50008462],[999.50008567],[999.50008671],[999.50008776],[999.5000888],[999.50008985],[999.50009089],[999.50009194],[999.50009298],[999.50009403],[999.50009507],[999.50009612],[999.50009716],[999.50009821],[999.50009926],[999.5001003],[999.50010135],[999.50010239],[999.50010344],[999.50010448],[999.50010553],[999.50010657],[999.50010762],[999.50010866],[999.50010971],[999.50011075],[999.5001118],[999.50011284],[999.50011389],[999.50011493],[999.50011598],[999.50011702],[999.50011807],[999.50011911],[999.50012016],[999.5001212],[999.50012225],[999.50012329],[999.50012434],[999.50012538],[999.50012643],[999.50012747],[999.50012852],[999.50012956],[999.50013061],[999.50013165],[999.5001327],[999.50013374],[999.50013479],[999.50013583],[999.50013688],[999.50013792],[999.50013897],[999.50014001],[999.50014106]
[999.40878711],[999.40897527],[999.4089755],[999.40897574],[999.40897598],[999.40897622],[999.40897646],[999.4089767],[999.40897694],[999.40897718],[999.40897741],[999.40897765],[999.40897789],[999.40897813],[999.40897837],[999.40897861],[999.40897885],[999.40897909],[999.40897933],[999.40897956],[999.4089798],[999.40898004],[999.40898028],[999.40898052],[999.40898076],[999.408981],[999.40898124],[999.40898147],[999.40898171],[999.40898195],[999.40898219],[999.40898243],[999.40898267],[999.40898291],[999.40898315],[999.40898339],[999.40898362],[999.40898386],[999.4089841],[999.40898434],[999.40898458],[999.40898482],[999.40898506],[999.4089853],[999.40898553],[999.40898577],[999.40898601],[999.40898625],[999.40898649],[999.40898673],[999.40898697],[999.40898721],[999.40898744],[999.40898768],[999.40898792],[999.40898816],[999.4089884],[999.40898864],[999.40898888],[999.40898912]
[999.22094674],[999.22105636],[999.22103874],[999.22102113],[999.22100351],[999.2209859],[999.22096828],[999.22095067],[999.22093306],[999.22091544],[999.22089783],[999.22088021],[999.2208626],[999.22084498],[999.22082737],[999.22080976],[999.22079214],[999.22077453],[999.22075691],[999.2207393],[999.22072169],[999.22070407],[999.22068646],[999.22066884],[999.22065123],[999.22063361],[999.220616],[999.22059839],[999.22058077],[999.22056316],[999.22054554],[999.22052793],[999.22051032],[999.2204927],[999.22047509],[999.22045747],[999.22043986],[999.22042224],[999.22040463],[999.22038702],[999.2203694],[999.22035179],[999.22033417],[999.22031656],[999.22029895],[999.22028133],[999.22026372],[999.2202461],[999.22022849],[999.22021087],[999.22019326],[999.22017565],[999.22015803],[999.22014042],[999.2201228],[999.22010519],[999.22008758],[999.22006996],[999.22005235],[999.22003473]
[999.21870961],[999.21883137],[999.21881223],[999.21879308],[999.21877394],[999.21875479],[999.21873565],[999.2187165],[999.21869736],[999.21867821],[999.21865907],[999.21863992],[999.21862077],[999.21860163],[999.21858248],[999.21856334],[999.21854419],[999.21852505],[999.2185059],[999.21848676],[999.21846761],[999.21844847],[999.21842932],[999.21841018],[999.21839103],[999.21837188],[999.21835274],[999.21833359],[999.21831445],[999.2182953],[999.21827616],[999.21825701],[999.21823787],[999.21821872],[999.21819958],[999.21818043],[999.21816128],[999.21814214],[999.21812299],[999.21810385],[999.2180847],[999.21806556],[999.21804641],[999.21802727],[999.21800812],[999.21798898],[999.21796983],[999.21795069],[999.21793154],[999.21791239],[999.21789325],[999.2178741],[999.21785496],[999.21783581],[999.21781667],[999.21779752],[999.21777838],[999.21775923],[999.21774009],[999.21772094]
[999.18960274],[999.1896543],[999.18963795],[999.18962159],[999.18960524],[999.18958889],[999.18957253],[999.18955618],[999.18953983],[999.18952347],[999.18950712],[999.18949077],[999.18947442],[999.18945806],[999.18944171],[999.18942536],[999.189409],[999.18939265],[999.1893763],[999.18935994],[999.18934359],[999.18932724],[999.18931088],[999.18929453],[999.18927818],[999.18926182],[999.18924547],[999.18922912],[999.18921276],[999.18919641],[999.18918006],[999.1891637],[999.18914735],[999.189131],[999.18911465],[999.18909829],[999.18908194],[999.18906559],[999.18904923],[999.18903288],[999.18901653],[999.18900017],[999.18898382],[999.18896747],[999.18895111],[999.18893476],[999.18891841],[999.18890205],[999.1888857],[999.18886935],[999.18885299],[999.18883664],[999.18882029],[999.18880393],[999.18878758],[999.18877123],[999.18875488],[999.18873852],[999.18872217],[999.18870582]
[999.22704803],[999.22693155],[999.2269277],[999.22692385],[999.22692],[999.22691615],[999.2269123],[999.22690845],[999.2269046],[999.22690075],[999.2268969],[999.22689305],[999.2268892],[999.22688535],[999.2268815],[999.22687765],[999.2268738],[999.22686995],[999.2268661],[999.22686225],[999.2268584],[999.22685455],[999.2268507],[999.22684685],[999.226843],[999.22683915],[999.2268353],[999.22683145],[999.2268276],[999.22682375],[999.2268199],[999.22681605],[999.2268122],[999.22680835],[999.2268045],[999.22680065],[999.2267968],[999.22679294],[999.22678909],[999.22678524],[999.22678139],[999.22677754],[999.22677369],[999.22676984],[999.22676599],[999.22676214],[999.22675829],[999.22675444],[999.22675059],[999.22674674],[999.22674289],[999.22673904],[999.22673519],[999.22673134],[999.22672749],[999.22672364],[999.22671979],[999.22671594],[999.22671209],[999.22670824]
[999.38587253],[999.38578942],[999.38578987],[999.38579032],[999.38579077],[999.38579121],[999.38579166],[999.38579211],[999.38579255],[999.385793],[999.38579345],[999.38579389],[999.38579434],[999.38579479],[999.38579524],[999.38579568],[999.38579613],[999.38579658],[999.38579702],[999.38579747],[999.38579792],[999.38579836],[999.38579881],[999.38579926],[999.38579971],[999.38580015],[999.3858006],[999.38580105],[999.38580149],[999.38580194],[999.38580239],[999.38580283],[999.38580328],[999.38580373],[999.38580418],[999.38580462],[999.38580507],[999.38580552],[999.38580596],[999.38580641],[999.38580686],[999.3858073],[999.38580775],[999.3858082],[999.38580865],[999.38580909],[999.38580954],[999.38580999],[999.38581043],[999.38581088],[999.38581133],[999.38581177],[999.38581222],[999.38581267],[999.38581312],[999.38581356],[999.38581401],[999.38581446],[999.3858149],[999.38581535]
[999.38786079],[999.38791309],[999.38791296],[999.38791282],[999.38791269],[999.38791256],[999.38791243],[999.38791229],[999.38791216],[999.38791203],[999.38791189],[999.38791176],[999.38791163],[999.3879115],[999.38791136],[999.38791123],[999.3879111],[999.38791096],[999.38791083],[999.3879107],[999.38791057],[999.38791043],[999.3879103],[999.38791017],[999.38791003],[999.3879099],[999.38790977],[999.38790964],[999.3879095],[999.38790937],[999.38790924],[999.3879091],[999.38790897],[999.38790884],[999.38790871],[999.38790857],[999.38790844],[999.38790831],[999.38790817],[999.38790804],[999.38790791],[999.38790778],[999.38790764],[999.38790751],[999.38790738],[999.38790725],[999.38790711],[999.38790698],[999.38790685],[999.38790671],[999.38790658],[999.38790645],[999.38790632],[999.38790618],[999.38790605],[999.38790592],[999.38790578],[999.38790565],[999.38790552],[999.38790539]
[999.28921715],[999.28923745],[999.28923321],[999.28922897],[999.28922473],[999.28922048],[999.28921624],[999.289212],[999.28920776],[999.28920352],[999.28919928],[999.28919503],[999.28919079],[999.28918655],[999.28918231],[999.28917807],[999.28917383],[999.28916958],[999.28916534],[999.2891611],[999.28915686],[999.28915262],[999.28914838],[999.28914413],[999.28913989],[999.28913565],[999.28913141],[999.28912717],[999.28912293],[999.28911868],[999.28911444],[999.2891102],[999.28910596],[999.28910172],[999.28909748],[999.28909323],[999.28908899],[999.28908475],[999.28908051],[999.28907627],[999.28907203],[999.28906778],[999.28906354],[999.2890593],[999.28905506],[999.28905082],[999.28904658],[999.28904233],[999.28903809],[999.28903385],[999.28902961],[999.28902537],[999.28902113],[999.28901688],[999.28901264],[999.2890084],[999.28900416],[999.28899992],[999.28899568],[999.28899143]
[999.29221964],[999.29239848],[999.29239411],[999.29238974],[999.29238536],[999.29238099],[999.29237662],[999.29237225],[999.29236788],[999.29236351],[999.29235913],[999.29235476],[999.29235039],[999.29234602],[999.29234165],[999.29233728],[999.2923329],[999.29232853],[999.29232416],[999.29231979],[999.29231542],[999.29231104],[999.29230667],[999.2923023],[999.29229793],[999.29229356],[999.29228919],[999.29228481],[999.29228044],[999.29227607],[999.2922717],[999.29226733],[999.29226296],[999.29225858],[999.29225421],[999.29224984],[999.29224547],[999.2922411],[999.29223672],[999.29223235],[999.29222798],[999.29222361],[999.29221924],[999.29221487],[999.29221049],[999.29220612],[999.29220175],[999.29219738],[999.29219301],[999.29218864],[999.29218426],[999.29217989],[999.29217552],[999.29217115],[999.29216678],[999.2921624],[999.29215803],[999.29215366],[999.29214929],[999.29214492]
[999.16610367],[999.16598444],[999.16598052],[999.16597661],[999.1659727],[999.16596878],[999.16596487],[999.16596096],[999.16595704],[999.16595313],[999.16594922],[999.16594531],[999.16594139],[999.16593748],[999.16593357],[999.16592965],[999.16592574],[999.16592183],[999.16591791],[999.165914],[999.16591009],[999.16590617],[999.16590226],[999.16589835],[999.16589443],[999.16589052],[999.16588661],[999.16588269],[999.16587878],[999.16587487],[999.16587095],[999.16586704],[999.16586313],[999.16585921],[999.1658553],[999.16585139],[999.16584747],[999.16584356],[999.16583965],[999.16583573],[999.16583182],[999.16582791],[999.16582399],[999.16582008],[999.16581617],[999.16581225],[999.16580834],[999.16580443],[999.16580052],[999.1657966],[999.16579269],[999.16578878],[999.16578486],[999.16578095],[999.16577704],[999.16577312],[999.16576921],[999.1657653],[999.16576138],[999.16575747]
[999.36443482],[999.36409715],[999.36409501],[999.36409286],[999.36409071],[999.36408856],[999.36408642],[999.36408427],[999.36408212],[999.36407998],[999.36407783],[999.36407568],[999.36407354],[999.36407139],[999.36406924],[999.36406709],[999.36406495],[999.3640628],[999.36406065],[999.36405851],[999.36405636],[999.36405421],[999.36405206],[999.36404992],[999.36404777],[999.36404562],[999.36404348],[999.36404133],[999.36403918],[999.36403704],[999.36403489],[999.36403274],[999.36403059],[999.36402845],[999.3640263],[999.36402415],[999.36402201],[999.36401986],[999.36401771],[999.36401556],[999.36401342],[999.36401127],[999.36400912],[999.36400698],[999.36400483],[999.36400268],[999.36400054],[999.36399839],[999.36399624],[999.36399409],[999.36399195],[999.3639898],[999.36398765],[999.36398551],[999.36398336],[999.36398121],[999.36397906],[999.36397692],[999.36397477],[999.36397262]
[999.52025341],[999.52020969],[999.52020648],[999.52020327],[999.52020006],[999.52019686],[999.52019365],[999.52019044],[999.52018723],[999.52018403],[999.52018082],[999.52017761],[999.5201744],[999.5201712],[999.52016799],[999.52016478],[999.52016157],[999.52015837],[999.52015516],[999.52015195],[999.52014875],[999.52014554],[999.52014233],[999.52013912],[999.52013592],[999.52013271],[999.5201295],[999.52012629],[999.52012309],[999.52011988],[999.52011667],[999.52011346],[999.52011026],[999.52010705],[999.52010384],[999.52010064],[999.52009743],[999.52009422],[999.52009101],[999.52008781],[999.5200846],[999.52008139],[999.52007818],[999.52007498],[999.52007177],[999.52006856],[999.52006535],[999.52006215],[999.52005894],[999.52005573],[999.52005252],[999.52004932],[999.52004611],[999.5200429],[999.5200397],[999.52003649],[999.52003328],[999.52003007],[999.52002687],[999.52002366]
[999.37789957],[999.37799659],[999.37799496],[999.37799332],[999.37799168],[999.37799004],[999.3779884],[999.37798677],[999.37798513],[999.37798349],[999.37798185],[999.37798021],[999.37797857],[999.37797694],[999.3779753],[999.37797366],[999.37797202],[999.37797038],[999.37796875],[999.37796711],[999.37796547],[999.37796383],[999.37796219],[999.37796056],[999.37795892],[999.37795728],[999.37795564],[999.377954],[999.37795237],[999.37795073],[999.37794909],[999.37794745],[999.37794581],[999.37794418],[999.37794254],[999.3779409],[999.37793926],[999.37793762],[999.37793599],[999.37793435],[999.37793271],[999.37793107],[999.37792943],[999.3779278],[999.37792616],[999.37792452],[999.37792288],[999.37792124],[999.3779196],[999.37791797],[999.37791633],[999.37791469],[999.37791305],[999.37791141],[999.37790978],[999.37790814],[999.3779065],[999.37790486],[999.37790322],[999.37790159]
[999.27491796],[999.27491049],[999.27490766],[999.27490483],[999.274902],[999.27489918],[999.27489635],[999.27489352],[999.27489069],[999.27488787],[999.27488504],[999.27488221],[999.27487938],[999.27487656],[999.27487373],[999.2748709],[999.27486807],[999.27486525],[999.27486242],[999.27485959],[999.27485676],[999.27485393],[999.27485111],[999.27484828],[999.27484545],[999.27484262],[999.2748398],[999.27483697],[999.27483414],[999.27483131],[999.27482849],[999.27482566],[999.27482283],[999.27482],[999.27481718],[999.27481435],[999.27481152],[999.27480869],[999.27480587],[999.27480304],[999.27480021],[999.27479738],[999.27479455],[999.27479173],[999.2747889],[999.27478607],[999.27478324],[999.27478042],[999.27477759],[999.27477476],[999.27477193],[999.27476911],[999.27476628],[999.27476345],[999.27476062],[999.2747578],[999.27475497],[999.27475214],[999.27474931],[999.27474649]
[999.31587944],[999.31556952],[999.31556755],[999.31556558],[999.31556361],[999.31556163],[999.31555966],[999.31555769],[999.31555572],[999.31555375],[999.31555178],[999.31554981],[999.31554784],[999.31554587],[999.3155439],[999.31554193],[999.31553996],[999.31553798],[999.31553601],[999.31553404],[999.31553207],[999.3155301],[999.31552813],[999.31552616],[999.31552419],[999.31552222],[999.31552025],[999.31551828],[999.31551631],[999.31551433],[999.31551236],[999.31551039],[999.31550842],[999.31550645],[999.31550448],[999.31550251],[999.31550054],[999.31549857],[999.3154966],[999.31549463],[999.31549266],[999.31549068],[999.31548871],[999.31548674],[999.31548477],[999.3154828],[999.31548083],[999.31547886],[999.31547689],[999.31547492],[999.31547295],[999.31547098],[999.31546901],[999.31546703],[999.31546506],[999.31546309],[999.31546112],[999.31545915],[999.31545718],[999.31545521]
