Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[0.01211315],[0.01212409],[0.01213505],[0.01214602],[0.012157],[0.01216799],[0.01217899],[0.01219],[0.01220101],[0.01221204],[0.01222308],[0.01223413],[0.01224519],[0.01225626],[0.01226733],[0.01227842],[0.01228952],[0.01230063],[0.01231175],[0.01232288],[0.01233401],[0.01234516],[0.01235632],[0.01236749],[0.01237867],[0.01238986],[0.01240106],[0.01241227],[0.01242348],[0.01243471],[0.01244595],[0.0124572],[0.01246846],[0.01247973],[0.01249101],[0.0125023],[0.0125136],[0.01252492],[0.01253624],[0.01254757],[0.01255891],[0.01257026],[0.01258162],[0.012593],[0.01260438],[0.01261577],[0.01262717],[0.01263859],[0.01265001],[0.01266145],[0.01267289],[0.01268434],[0.01269581],[0.01270729],[0.01271877],[0.01273027],[0.01274177],[0.01275329],[0.01276482],[0.01277636]
[0.0122358],[0.01224735],[0.01225891],[0.01227048],[0.01228207],[0.01229366],[0.01230526],[0.01231688],[0.0123285],[0.01234014],[0.01235179],[0.01236345],[0.01237512],[0.0123868],[0.01239849],[0.01241019],[0.01242191],[0.01243363],[0.01244537],[0.01245712],[0.01246888],[0.01248064],[0.01249243],[0.01250422],[0.01251602],[0.01252783],[0.01253966],[0.0125515],[0.01256334],[0.0125752],[0.01258707],[0.01259895],[0.01261084],[0.01262275],[0.01263466],[0.01264659],[0.01265853],[0.01267047],[0.01268243],[0.01269441],[0.01270639],[0.01271838],[0.01273039],[0.0127424],[0.01275443],[0.01276647],[0.01277852],[0.01279058],[0.01280265],[0.01281474],[0.01282683],[0.01283894],[0.01285106],[0.01286319],[0.01287533],[0.01288749],[0.01289965],[0.01291183],[0.01292401],[0.01293621]
[0.01236007],[0.01236666],[0.01237324],[0.01237983],[0.01238643],[0.01239303],[0.01239963],[0.01240623],[0.01241284],[0.01241945],[0.01242607],[0.01243268],[0.01243931],[0.01244593],[0.01245256],[0.0124592],[0.01246583],[0.01247247],[0.01247911],[0.01248576],[0.01249241],[0.01249907],[0.01250572],[0.01251238],[0.01251905],[0.01252572],[0.01253239],[0.01253907],[0.01254574],[0.01255243],[0.01255911],[0.0125658],[0.0125725],[0.01257919],[0.01258589],[0.0125926],[0.0125993],[0.01260601],[0.01261273],[0.01261945],[0.01262617],[0.01263289],[0.01263962],[0.01264636],[0.01265309],[0.01265983],[0.01266657],[0.01267332],[0.01268007],[0.01268683],[0.01269358],[0.01270034],[0.01270711],[0.01271388],[0.01272065],[0.01272743],[0.0127342],[0.01274099],[0.01274777],[0.01275456]
[0.01241548],[0.01240409],[0.01239272],[0.01238135],[0.01237],[0.01235865],[0.01234732],[0.01233599],[0.01232468],[0.01231338],[0.01230208],[0.0122908],[0.01227953],[0.01226827],[0.01225702],[0.01224577],[0.01223454],[0.01222332],[0.01221211],[0.01220091],[0.01218972],[0.01217854],[0.01216737],[0.01215622],[0.01214507],[0.01213393],[0.0121228],[0.01211168],[0.01210057],[0.01208948],[0.01207839],[0.01206731],[0.01205624],[0.01204519],[0.01203414],[0.0120231],[0.01201208],[0.01200106],[0.01199005],[0.01197906],[0.01196807],[0.0119571],[0.01194613],[0.01193517],[0.01192423],[0.01191329],[0.01190237],[0.01189145],[0.01188054],[0.01186965],[0.01185876],[0.01184789],[0.01183702],[0.01182616],[0.01181532],[0.01180448],[0.01179366],[0.01178284],[0.01177203],[0.01176124]
[0.012301],[0.01230129],[0.01230158],[0.01230187],[0.01230216],[0.01230245],[0.01230274],[0.01230303],[0.01230332],[0.01230361],[0.01230391],[0.0123042],[0.01230449],[0.01230478],[0.01230507],[0.01230536],[0.01230565],[0.01230594],[0.01230623],[0.01230653],[0.01230682],[0.01230711],[0.0123074],[0.01230769],[0.01230798],[0.01230827],[0.01230856],[0.01230885],[0.01230915],[0.01230944],[0.01230973],[0.01231002],[0.01231031],[0.0123106],[0.01231089],[0.01231118],[0.01231147],[0.01231177],[0.01231206],[0.01231235],[0.01231264],[0.01231293],[0.01231322],[0.01231351],[0.0123138],[0.0123141],[0.01231439],[0.01231468],[0.01231497],[0.01231526],[0.01231555],[0.01231584],[0.01231614],[0.01231643],[0.01231672],[0.01231701],[0.0123173],[0.01231759],[0.01231788],[0.01231818]
[0.01230574],[0.01230755],[0.01230936],[0.01231116],[0.01231297],[0.01231478],[0.01231659],[0.0123184],[0.01232021],[0.01232201],[0.01232382],[0.01232563],[0.01232744],[0.01232925],[0.01233106],[0.01233288],[0.01233469],[0.0123365],[0.01233831],[0.01234012],[0.01234193],[0.01234375],[0.01234556],[0.01234737],[0.01234918],[0.012351],[0.01235281],[0.01235463],[0.01235644],[0.01235825],[0.01236007],[0.01236188],[0.0123637],[0.01236552],[0.01236733],[0.01236915],[0.01237096],[0.01237278],[0.0123746],[0.01237641],[0.01237823],[0.01238005],[0.01238187],[0.01238369],[0.0123855],[0.01238732],[0.01238914],[0.01239096],[0.01239278],[0.0123946],[0.01239642],[0.01239824],[0.01240006],[0.01240188],[0.0124037],[0.01240553],[0.01240735],[0.01240917],[0.01241099],[0.01241281]
[0.01232096],[0.01231786],[0.01231477],[0.01231167],[0.01230858],[0.01230549],[0.0123024],[0.01229931],[0.01229622],[0.01229313],[0.01229004],[0.01228696],[0.01228387],[0.01228078],[0.0122777],[0.01227461],[0.01227153],[0.01226845],[0.01226537],[0.01226229],[0.01225921],[0.01225613],[0.01225305],[0.01224997],[0.01224689],[0.01224382],[0.01224074],[0.01223767],[0.01223459],[0.01223152],[0.01222845],[0.01222538],[0.0122223],[0.01221923],[0.01221616],[0.0122131],[0.01221003],[0.01220696],[0.0122039],[0.01220083],[0.01219776],[0.0121947],[0.01219164],[0.01218858],[0.01218551],[0.01218245],[0.01217939],[0.01217633],[0.01217327],[0.01217022],[0.01216716],[0.0121641],[0.01216105],[0.01215799],[0.01215494],[0.01215189],[0.01214883],[0.01214578],[0.01214273],[0.01213968]
[0.0122922],[0.01229482],[0.01229744],[0.01230006],[0.01230268],[0.0123053],[0.01230792],[0.01231055],[0.01231317],[0.01231579],[0.01231842],[0.01232104],[0.01232367],[0.01232629],[0.01232892],[0.01233155],[0.01233417],[0.0123368],[0.01233943],[0.01234206],[0.01234469],[0.01234732],[0.01234995],[0.01235258],[0.01235521],[0.01235785],[0.01236048],[0.01236311],[0.01236575],[0.01236838],[0.01237102],[0.01237365],[0.01237629],[0.01237893],[0.01238156],[0.0123842],[0.01238684],[0.01238948],[0.01239212],[0.01239476],[0.0123974],[0.01240004],[0.01240268],[0.01240533],[0.01240797],[0.01241061],[0.01241326],[0.0124159],[0.01241855],[0.01242119],[0.01242384],[0.01242649],[0.01242914],[0.01243178],[0.01243443],[0.01243708],[0.01243973],[0.01244238],[0.01244503],[0.01244769]
[0.01232211],[0.01232536],[0.01232861],[0.01233186],[0.01233511],[0.01233836],[0.01234161],[0.01234486],[0.01234812],[0.01235137],[0.01235463],[0.01235789],[0.01236114],[0.0123644],[0.01236766],[0.01237092],[0.01237418],[0.01237745],[0.01238071],[0.01238397],[0.01238724],[0.0123905],[0.01239377],[0.01239704],[0.0124003],[0.01240357],[0.01240684],[0.01241011],[0.01241338],[0.01241666],[0.01241993],[0.0124232],[0.01242648],[0.01242975],[0.01243303],[0.01243631],[0.01243959],[0.01244287],[0.01244615],[0.01244943],[0.01245271],[0.01245599],[0.01245928],[0.01246256],[0.01246585],[0.01246913],[0.01247242],[0.01247571],[0.012479],[0.01248228],[0.01248558],[0.01248887],[0.01249216],[0.01249545],[0.01249875],[0.01250204],[0.01250534],[0.01250863],[0.01251193],[0.01251523]
[0.01235486],[0.01235446],[0.01235407],[0.01235368],[0.01235329],[0.0123529],[0.0123525],[0.01235211],[0.01235172],[0.01235133],[0.01235094],[0.01235054],[0.01235015],[0.01234976],[0.01234937],[0.01234898],[0.01234859],[0.01234819],[0.0123478],[0.01234741],[0.01234702],[0.01234663],[0.01234624],[0.01234584],[0.01234545],[0.01234506],[0.01234467],[0.01234428],[0.01234389],[0.01234349],[0.0123431],[0.01234271],[0.01234232],[0.01234193],[0.01234154],[0.01234115],[0.01234075],[0.01234036],[0.01233997],[0.01233958],[0.01233919],[0.0123388],[0.01233841],[0.01233801],[0.01233762],[0.01233723],[0.01233684],[0.01233645],[0.01233606],[0.01233567],[0.01233527],[0.01233488],[0.01233449],[0.0123341],[0.01233371],[0.01233332],[0.01233293],[0.01233254],[0.01233214],[0.01233175]
[0.01235304],[0.01235524],[0.01235744],[0.01235964],[0.01236184],[0.01236405],[0.01236625],[0.01236845],[0.01237065],[0.01237285],[0.01237506],[0.01237726],[0.01237946],[0.01238167],[0.01238387],[0.01238608],[0.01238828],[0.01239049],[0.0123927],[0.0123949],[0.01239711],[0.01239932],[0.01240152],[0.01240373],[0.01240594],[0.01240815],[0.01241036],[0.01241257],[0.01241478],[0.01241699],[0.0124192],[0.01242141],[0.01242362],[0.01242583],[0.01242805],[0.01243026],[0.01243247],[0.01243469],[0.0124369],[0.01243912],[0.01244133],[0.01244355],[0.01244576],[0.01244798],[0.01245019],[0.01245241],[0.01245463],[0.01245685],[0.01245906],[0.01246128],[0.0124635],[0.01246572],[0.01246794],[0.01247016],[0.01247238],[0.0124746],[0.01247682],[0.01247904],[0.01248126],[0.01248349]
[0.01237916],[0.01238273],[0.01238629],[0.01238985],[0.01239342],[0.01239698],[0.01240055],[0.01240412],[0.01240768],[0.01241125],[0.01241483],[0.0124184],[0.01242197],[0.01242554],[0.01242912],[0.01243269],[0.01243627],[0.01243985],[0.01244343],[0.01244701],[0.01245059],[0.01245417],[0.01245775],[0.01246134],[0.01246492],[0.01246851],[0.0124721],[0.01247569],[0.01247927],[0.01248286],[0.01248646],[0.01249005],[0.01249364],[0.01249724],[0.01250083],[0.01250443],[0.01250803],[0.01251162],[0.01251522],[0.01251882],[0.01252243],[0.01252603],[0.01252963],[0.01253324],[0.01253684],[0.01254045],[0.01254406],[0.01254767],[0.01255128],[0.01255489],[0.0125585],[0.01256211],[0.01256573],[0.01256934],[0.01257296],[0.01257658],[0.01258019],[0.01258381],[0.01258743],[0.01259106]
[0.01242609],[0.01243446],[0.01244283],[0.01245121],[0.01245959],[0.01246798],[0.01247637],[0.01248477],[0.01249318],[0.01250159],[0.01251001],[0.01251843],[0.01252686],[0.01253529],[0.01254373],[0.01255218],[0.01256063],[0.01256908],[0.01257755],[0.01258601],[0.01259449],[0.01260297],[0.01261145],[0.01261994],[0.01262844],[0.01263694],[0.01264545],[0.01265396],[0.01266248],[0.01267101],[0.01267954],[0.01268808],[0.01269662],[0.01270517],[0.01271372],[0.01272228],[0.01273084],[0.01273942],[0.01274799],[0.01275658],[0.01276516],[0.01277376],[0.01278236],[0.01279096],[0.01279958],[0.01280819],[0.01281682],[0.01282545],[0.01283408],[0.01284272],[0.01285137],[0.01286002],[0.01286868],[0.01287734],[0.01288601],[0.01289469],[0.01290337],[0.01291206],[0.01292075],[0.01292945]
[0.01251641],[0.01251401],[0.01251162],[0.01250922],[0.01250683],[0.01250444],[0.01250205],[0.01249965],[0.01249726],[0.01249487],[0.01249248],[0.01249009],[0.0124877],[0.01248531],[0.01248293],[0.01248054],[0.01247815],[0.01247576],[0.01247338],[0.01247099],[0.0124686],[0.01246622],[0.01246383],[0.01246145],[0.01245907],[0.01245668],[0.0124543],[0.01245192],[0.01244953],[0.01244715],[0.01244477],[0.01244239],[0.01244001],[0.01243763],[0.01243525],[0.01243287],[0.01243049],[0.01242812],[0.01242574],[0.01242336],[0.01242098],[0.01241861],[0.01241623],[0.01241386],[0.01241148],[0.01240911],[0.01240673],[0.01240436],[0.01240199],[0.01239962],[0.01239724],[0.01239487],[0.0123925],[0.01239013],[0.01238776],[0.01238539],[0.01238302],[0.01238065],[0.01237828],[0.01237591]
[0.01248986],[0.01248948],[0.01248911],[0.01248874],[0.01248836],[0.01248799],[0.01248762],[0.01248724],[0.01248687],[0.0124865],[0.01248613],[0.01248575],[0.01248538],[0.01248501],[0.01248463],[0.01248426],[0.01248389],[0.01248352],[0.01248314],[0.01248277],[0.0124824],[0.01248202],[0.01248165],[0.01248128],[0.0124809],[0.01248053],[0.01248016],[0.01247979],[0.01247941],[0.01247904],[0.01247867],[0.0124783],[0.01247792],[0.01247755],[0.01247718],[0.0124768],[0.01247643],[0.01247606],[0.01247569],[0.01247531],[0.01247494],[0.01247457],[0.0124742],[0.01247382],[0.01247345],[0.01247308],[0.0124727],[0.01247233],[0.01247196],[0.01247159],[0.01247121],[0.01247084],[0.01247047],[0.0124701],[0.01246972],[0.01246935],[0.01246898],[0.01246861],[0.01246823],[0.01246786]
[0.01250077],[0.01251581],[0.01253087],[0.01254595],[0.01256104],[0.01257616],[0.01259129],[0.01260644],[0.0126216],[0.01263679],[0.01265199],[0.01266722],[0.01268246],[0.01269772],[0.01271299],[0.01272829],[0.0127436],[0.01275894],[0.01277429],[0.01278966],[0.01280505],[0.01282045],[0.01283588],[0.01285132],[0.01286678],[0.01288226],[0.01289776],[0.01291328],[0.01292882],[0.01294438],[0.01295995],[0.01297554],[0.01299115],[0.01300678],[0.01302243],[0.0130381],[0.01305379],[0.0130695],[0.01308522],[0.01310096],[0.01311673],[0.01313251],[0.01314831],[0.01316413],[0.01317997],[0.01319583],[0.0132117],[0.0132276],[0.01324351],[0.01325945],[0.0132754],[0.01329137],[0.01330737],[0.01332338],[0.01333941],[0.01335546],[0.01337153],[0.01338761],[0.01340372],[0.01341985]
[0.01266019],[0.01265502],[0.01264984],[0.01264467],[0.0126395],[0.01263433],[0.01262916],[0.012624],[0.01261884],[0.01261368],[0.01260852],[0.01260336],[0.01259821],[0.01259306],[0.01258791],[0.01258276],[0.01257761],[0.01257247],[0.01256733],[0.01256219],[0.01255705],[0.01255192],[0.01254679],[0.01254166],[0.01253653],[0.0125314],[0.01252628],[0.01252115],[0.01251603],[0.01251092],[0.0125058],[0.01250069],[0.01249557],[0.01249047],[0.01248536],[0.01248025],[0.01247515],[0.01247005],[0.01246495],[0.01245985],[0.01245476],[0.01244966],[0.01244457],[0.01243948],[0.0124344],[0.01242931],[0.01242423],[0.01241915],[0.01241407],[0.01240899],[0.01240392],[0.01239885],[0.01239378],[0.01238871],[0.01238364],[0.01237858],[0.01237352],[0.01236846],[0.0123634],[0.01235834]
[0.0126079],[0.01260969],[0.01261147],[0.01261326],[0.01261504],[0.01261683],[0.01261862],[0.0126204],[0.01262219],[0.01262398],[0.01262577],[0.01262756],[0.01262934],[0.01263113],[0.01263292],[0.01263471],[0.0126365],[0.01263829],[0.01264008],[0.01264187],[0.01264366],[0.01264545],[0.01264724],[0.01264903],[0.01265082],[0.01265262],[0.01265441],[0.0126562],[0.01265799],[0.01265979],[0.01266158],[0.01266337],[0.01266517],[0.01266696],[0.01266875],[0.01267055],[0.01267234],[0.01267414],[0.01267593],[0.01267773],[0.01267952],[0.01268132],[0.01268311],[0.01268491],[0.01268671],[0.0126885],[0.0126903],[0.0126921],[0.0126939],[0.01269569],[0.01269749],[0.01269929],[0.01270109],[0.01270289],[0.01270469],[0.01270649],[0.01270828],[0.01271008],[0.01271188],[0.01271368]
[0.01264345],[0.01265999],[0.01267655],[0.01269314],[0.01270974],[0.01272637],[0.01274301],[0.01275968],[0.01277638],[0.01279309],[0.01280982],[0.01282658],[0.01284336],[0.01286016],[0.01287698],[0.01289383],[0.0129107],[0.01292759],[0.0129445],[0.01296143],[0.01297839],[0.01299536],[0.01301236],[0.01302938],[0.01304643],[0.0130635],[0.01308058],[0.0130977],[0.01311483],[0.01313199],[0.01314916],[0.01316637],[0.01318359],[0.01320083],[0.0132181],[0.01323539],[0.01325271],[0.01327004],[0.0132874],[0.01330479],[0.01332219],[0.01333962],[0.01335707],[0.01337454],[0.01339204],[0.01340956],[0.0134271],[0.01344466],[0.01346225],[0.01347986],[0.01349749],[0.01351515],[0.01353283],[0.01355053],[0.01356826],[0.01358601],[0.01360378],[0.01362158],[0.01363939],[0.01365724]
[0.01281774],[0.01281293],[0.01280813],[0.01280333],[0.01279853],[0.01279373],[0.01278894],[0.01278414],[0.01277935],[0.01277456],[0.01276977],[0.01276498],[0.0127602],[0.01275542],[0.01275064],[0.01274586],[0.01274108],[0.0127363],[0.01273153],[0.01272676],[0.01272199],[0.01271722],[0.01271245],[0.01270769],[0.01270292],[0.01269816],[0.0126934],[0.01268864],[0.01268389],[0.01267913],[0.01267438],[0.01266963],[0.01266488],[0.01266013],[0.01265539],[0.01265064],[0.0126459],[0.01264116],[0.01263642],[0.01263169],[0.01262695],[0.01262222],[0.01261749],[0.01261276],[0.01260803],[0.0126033],[0.01259858],[0.01259386],[0.01258914],[0.01258442],[0.0125797],[0.01257499],[0.01257027],[0.01256556],[0.01256085],[0.01255614],[0.01255144],[0.01254673],[0.01254203],[0.01253733]
[0.01276571],[0.01276304],[0.01276036],[0.01275769],[0.01275502],[0.01275235],[0.01274967],[0.012747],[0.01274433],[0.01274166],[0.012739],[0.01273633],[0.01273366],[0.01273099],[0.01272833],[0.01272566],[0.01272299],[0.01272033],[0.01271767],[0.012715],[0.01271234],[0.01270968],[0.01270701],[0.01270435],[0.01270169],[0.01269903],[0.01269637],[0.01269371],[0.01269105],[0.01268839],[0.01268574],[0.01268308],[0.01268042],[0.01267777],[0.01267511],[0.01267246],[0.0126698],[0.01266715],[0.0126645],[0.01266184],[0.01265919],[0.01265654],[0.01265389],[0.01265124],[0.01264859],[0.01264594],[0.01264329],[0.01264064],[0.01263799],[0.01263535],[0.0126327],[0.01263005],[0.01262741],[0.01262476],[0.01262212],[0.01261948],[0.01261683],[0.01261419],[0.01261155],[0.01260891]
[0.01273752],[0.01273699],[0.01273646],[0.01273593],[0.0127354],[0.01273487],[0.01273434],[0.01273382],[0.01273329],[0.01273276],[0.01273223],[0.0127317],[0.01273117],[0.01273064],[0.01273012],[0.01272959],[0.01272906],[0.01272853],[0.012728],[0.01272747],[0.01272695],[0.01272642],[0.01272589],[0.01272536],[0.01272483],[0.0127243],[0.01272378],[0.01272325],[0.01272272],[0.01272219],[0.01272166],[0.01272114],[0.01272061],[0.01272008],[0.01271955],[0.01271902],[0.0127185],[0.01271797],[0.01271744],[0.01271691],[0.01271638],[0.01271586],[0.01271533],[0.0127148],[0.01271427],[0.01271375],[0.01271322],[0.01271269],[0.01271216],[0.01271163],[0.01271111],[0.01271058],[0.01271005],[0.01270952],[0.012709],[0.01270847],[0.01270794],[0.01270741],[0.01270689],[0.01270636]
[0.01274718],[0.01276243],[0.01277769],[0.01279297],[0.01280827],[0.01282358],[0.01283892],[0.01285427],[0.01286964],[0.01288503],[0.01290044],[0.01291587],[0.01293131],[0.01294678],[0.01296226],[0.01297776],[0.01299328],[0.01300882],[0.01302437],[0.01303995],[0.01305554],[0.01307115],[0.01308678],[0.01310243],[0.0131181],[0.01313379],[0.01314949],[0.01316522],[0.01318096],[0.01319672],[0.01321251],[0.0132283],[0.01324412],[0.01325996],[0.01327582],[0.01329169],[0.01330759],[0.0133235],[0.01333943],[0.01335539],[0.01337136],[0.01338735],[0.01340336],[0.01341938],[0.01343543],[0.0134515],[0.01346758],[0.01348369],[0.01349981],[0.01351596],[0.01353212],[0.0135483],[0.0135645],[0.01358072],[0.01359696],[0.01361322],[0.0136295],[0.0136458],[0.01366212],[0.01367846]
[0.0129122],[0.01291433],[0.01291646],[0.01291859],[0.01292072],[0.01292285],[0.01292497],[0.0129271],[0.01292924],[0.01293137],[0.0129335],[0.01293563],[0.01293776],[0.01293989],[0.01294202],[0.01294416],[0.01294629],[0.01294842],[0.01295056],[0.01295269],[0.01295482],[0.01295696],[0.01295909],[0.01296123],[0.01296337],[0.0129655],[0.01296764],[0.01296978],[0.01297191],[0.01297405],[0.01297619],[0.01297833],[0.01298047],[0.0129826],[0.01298474],[0.01298688],[0.01298902],[0.01299116],[0.0129933],[0.01299545],[0.01299759],[0.01299973],[0.01300187],[0.01300401],[0.01300616],[0.0130083],[0.01301044],[0.01301259],[0.01301473],[0.01301688],[0.01301902],[0.01302117],[0.01302331],[0.01302546],[0.0130276],[0.01302975],[0.0130319],[0.01303405],[0.01303619],[0.01303834]
[0.01294631],[0.01295844],[0.01297058],[0.01298273],[0.0129949],[0.01300707],[0.01301926],[0.01303146],[0.01304366],[0.01305588],[0.01306812],[0.01308036],[0.01309261],[0.01310488],[0.01311716],[0.01312945],[0.01314175],[0.01315406],[0.01316639],[0.01317872],[0.01319107],[0.01320343],[0.0132158],[0.01322818],[0.01324057],[0.01325298],[0.01326539],[0.01327782],[0.01329026],[0.01330271],[0.01331518],[0.01332765],[0.01334014],[0.01335264],[0.01336515],[0.01337767],[0.0133902],[0.01340275],[0.0134153],[0.01342787],[0.01344045],[0.01345304],[0.01346565],[0.01347826],[0.01349089],[0.01350353],[0.01351618],[0.01352884],[0.01354152],[0.01355421],[0.01356691],[0.01357962],[0.01359234],[0.01360507],[0.01361782],[0.01363058],[0.01364335],[0.01365613],[0.01366893],[0.01368173]
[0.01307273],[0.01307234],[0.01307195],[0.01307156],[0.01307117],[0.01307078],[0.01307039],[0.01307],[0.01306961],[0.01306922],[0.01306883],[0.01306844],[0.01306805],[0.01306766],[0.01306727],[0.01306688],[0.01306649],[0.0130661],[0.01306571],[0.01306532],[0.01306493],[0.01306454],[0.01306415],[0.01306376],[0.01306337],[0.01306298],[0.01306259],[0.0130622],[0.01306181],[0.01306142],[0.01306103],[0.01306064],[0.01306025],[0.01305986],[0.01305947],[0.01305908],[0.01305869],[0.0130583],[0.01305791],[0.01305752],[0.01305713],[0.01305674],[0.01305635],[0.01305596],[0.01305557],[0.01305518],[0.01305479],[0.0130544],[0.01305401],[0.01305362],[0.01305323],[0.01305284],[0.01305245],[0.01305206],[0.01305167],[0.01305128],[0.01305089],[0.0130505],[0.01305011],[0.01304972]
[0.01308308],[0.0130975],[0.01311194],[0.0131264],[0.01314087],[0.01315536],[0.01316986],[0.01318438],[0.01319891],[0.01321346],[0.01322803],[0.01324261],[0.01325721],[0.01327183],[0.01328646],[0.01330111],[0.01331577],[0.01333045],[0.01334515],[0.01335986],[0.01337459],[0.01338933],[0.01340409],[0.01341887],[0.01343366],[0.01344847],[0.0134633],[0.01347814],[0.013493],[0.01350788],[0.01352277],[0.01353768],[0.0135526],[0.01356754],[0.0135825],[0.01359747],[0.01361246],[0.01362747],[0.01364249],[0.01365753],[0.01367259],[0.01368766],[0.01370275],[0.01371786],[0.01373298],[0.01374812],[0.01376328],[0.01377845],[0.01379364],[0.01380885],[0.01382407],[0.01383931],[0.01385457],[0.01386984],[0.01388513],[0.01390044],[0.01391577],[0.01393111],[0.01394647],[0.01396184]
[0.01323223],[0.01322945],[0.01322667],[0.01322389],[0.01322111],[0.01321833],[0.01321556],[0.01321278],[0.01321],[0.01320723],[0.01320445],[0.01320168],[0.01319891],[0.01319613],[0.01319336],[0.01319059],[0.01318782],[0.01318505],[0.01318228],[0.01317951],[0.01317674],[0.01317397],[0.0131712],[0.01316844],[0.01316567],[0.0131629],[0.01316014],[0.01315737],[0.01315461],[0.01315185],[0.01314908],[0.01314632],[0.01314356],[0.0131408],[0.01313804],[0.01313528],[0.01313252],[0.01312976],[0.013127],[0.01312424],[0.01312148],[0.01311873],[0.01311597],[0.01311322],[0.01311046],[0.01310771],[0.01310495],[0.0131022],[0.01309945],[0.01309669],[0.01309394],[0.01309119],[0.01308844],[0.01308569],[0.01308294],[0.01308019],[0.01307745],[0.0130747],[0.01307195],[0.01306921]
[0.01320528],[0.01320702],[0.01320877],[0.01321052],[0.01321227],[0.01321402],[0.01321577],[0.01321752],[0.01321927],[0.01322102],[0.01322277],[0.01322452],[0.01322627],[0.01322802],[0.01322977],[0.01323153],[0.01323328],[0.01323503],[0.01323678],[0.01323853],[0.01324029],[0.01324204],[0.01324379],[0.01324555],[0.0132473],[0.01324905],[0.01325081],[0.01325256],[0.01325432],[0.01325607],[0.01325783],[0.01325958],[0.01326134],[0.01326309],[0.01326485],[0.01326661],[0.01326836],[0.01327012],[0.01327188],[0.01327363],[0.01327539],[0.01327715],[0.01327891],[0.01328066],[0.01328242],[0.01328418],[0.01328594],[0.0132877],[0.01328946],[0.01329122],[0.01329298],[0.01329474],[0.0132965],[0.01329826],[0.01330002],[0.01330178],[0.01330354],[0.0133053],[0.01330706],[0.01330882]
[0.01322165],[0.01321982],[0.01321799],[0.01321617],[0.01321434],[0.01321251],[0.01321068],[0.01320885],[0.01320703],[0.0132052],[0.01320337],[0.01320154],[0.01319972],[0.01319789],[0.01319607],[0.01319424],[0.01319241],[0.01319059],[0.01318876],[0.01318694],[0.01318511],[0.01318329],[0.01318147],[0.01317964],[0.01317782],[0.013176],[0.01317417],[0.01317235],[0.01317053],[0.0131687],[0.01316688],[0.01316506],[0.01316324],[0.01316142],[0.0131596],[0.01315778],[0.01315596],[0.01315414],[0.01315232],[0.0131505],[0.01314868],[0.01314686],[0.01314504],[0.01314322],[0.0131414],[0.01313958],[0.01313777],[0.01313595],[0.01313413],[0.01313231],[0.0131305],[0.01312868],[0.01312686],[0.01312505],[0.01312323],[0.01312141],[0.0131196],[0.01311778],[0.01311597],[0.01311415]
[0.01320241],[0.01320248],[0.01320256],[0.01320264],[0.01320271],[0.01320279],[0.01320286],[0.01320294],[0.01320302],[0.01320309],[0.01320317],[0.01320325],[0.01320332],[0.0132034],[0.01320347],[0.01320355],[0.01320363],[0.0132037],[0.01320378],[0.01320386],[0.01320393],[0.01320401],[0.01320408],[0.01320416],[0.01320424],[0.01320431],[0.01320439],[0.01320446],[0.01320454],[0.01320462],[0.01320469],[0.01320477],[0.01320485],[0.01320492],[0.013205],[0.01320507],[0.01320515],[0.01320523],[0.0132053],[0.01320538],[0.01320545],[0.01320553],[0.01320561],[0.01320568],[0.01320576],[0.01320584],[0.01320591],[0.01320599],[0.01320606],[0.01320614],[0.01320622],[0.01320629],[0.01320637],[0.01320645],[0.01320652],[0.0132066],[0.01320667],[0.01320675],[0.01320683],[0.0132069]
[0.01321024],[0.01321725],[0.01322427],[0.01323129],[0.01323832],[0.01324535],[0.01325238],[0.01325942],[0.01326646],[0.01327351],[0.01328056],[0.01328761],[0.01329467],[0.01330173],[0.01330879],[0.01331586],[0.01332293],[0.01333001],[0.01333708],[0.01334417],[0.01335125],[0.01335834],[0.01336544],[0.01337254],[0.01337964],[0.01338674],[0.01339385],[0.01340096],[0.01340808],[0.0134152],[0.01342233],[0.01342945],[0.01343659],[0.01344372],[0.01345086],[0.013458],[0.01346515],[0.0134723],[0.01347946],[0.01348661],[0.01349378],[0.01350094],[0.01350811],[0.01351529],[0.01352246],[0.01352964],[0.01353683],[0.01354402],[0.01355121],[0.01355841],[0.01356561],[0.01357281],[0.01358002],[0.01358723],[0.01359445],[0.01360167],[0.01360889],[0.01361612],[0.01362335],[0.01363058]
